t_s,I,Q
0.01504,-0.642707908,0.592677503
0.01505,-0.763644633,0.42743863
0.01506,-0.83418962,0.161062302
0.01507,-0.804838743,-0.2034539
0.01508,-0.715561367,-0.401431245
0.01509,-0.553862246,-0.581223112
0.0151,-0.302233977,-0.756754095
0.01511,-0.108962013,-0.783417118
0.01512,0.094705367,-0.821560916
0.01513,0.327430231,-0.711496497
0.01514,0.641387572,-0.614996423
0.01515,0.769416948,-0.392249195
0.01516,0.835374654,-0.118795671
0.01517,0.876730748,0.197275665
0.01518,0.786818384,0.373692943
0.01519,0.609280638,0.608569762
0.0152,0.34104505,0.740886032
0.01521,0.133134477,0.789591505
0.01522,-0.107687221,0.866251413
0.01523,-0.422333046,0.712845317
0.01524,-0.632102492,0.579442946
0.01525,-0.681575708,0.341816091
0.01526,-0.805487228,0.0744125218
0.01527,-0.861591111,-0.123844633
0.01528,-0.792061554,-0.396077051
0.01529,-0.580052143,-0.589476883
0.0153,-0.358414112,-0.709905501
0.01531,-0.111777928,-0.777038596
0.01532,0.101043867,-0.798287932
0.01533,0.315774294,-0.776090738
0.01534,0.584657157,-0.605625898
0.01535,0.75415998,-0.417948571
0.01536,0.808310632,-0.133518322
0.01537,0.820722763,0.116525839
0.01538,0.759969326,0.367201269
0.01539,0.654495621,0.59665592
0.0154,0.38476769,0.699407957
0.01541,0.0688591307,0.78259278
0.01542,-0.0953719249,0.838167252
0.01543,-0.425094339,0.662634833
0.01544,-0.55330955,0.562543385
0.01545,-0.69907943,0.40506045
0.01546,-0.695223801,0.211633772
0.01547,-0.815480339,-0.0908650956
0.01548,-0.667719898,-0.344030072
0.01549,-0.516607616,-0.583762307
0.0155,-0.387515868,-0.722372798
0.01551,-0.0773724739,-0.783512201
0.01552,0.090150317,-0.834655752
0.01553,0.344412273,-0.686565545
0.01554,0.625068874,-0.548201829
0.01555,0.686550535,-0.350799059
0.01556,0.759700526,-0.10630355
0.01557,0.740456955,0.115792622
0.01558,0.793347678,0.408402882
0.01559,0.553067262,0.55414389
0.0156,0.369155313,0.710106912
0.01561,0.120849138,0.777813445
0.01562,-0.194282872,0.751588814
0.01563,-0.356035153,0.70488547
0.01564,-0.558134738,0.558521949
0.01565,-0.701350503,0.328089403
0.01566,-0.794679182,0.120999977
0.01567,-0.753642073,-0.119492874
0.01568,-0.724667179,-0.3613627
0.01569,-0.595453009,-0.592695102
0.0157,-0.331625884,-0.697629072
0.01571,-0.09717074,-0.774142601
0.01572,0.152283493,-0.748024568
0.01573,0.352224064,-0.711528915
0.01574,0.575820585,-0.620847846
0.01575,0.693388342,-0.388684488
0.01576,0.826305755,-0.106913053
0.01577,0.77483598,0.0501309148
0.01578,0.643013668,0.293603726
0.01579,0.605505748,0.592636982
0.0158,0.34731291,0.735361983
0.01581,0.128128431,0.738610627
0.01582,-0.0831509928,0.749308449
0.01583,-0.345481183,0.677111006
0.01584,-0.509318327,0.624479744
0.01585,-0.710805735,0.349741646
0.01586,-0.843676106,0.134694817
0.01587,-0.752683883,-0.124539604
0.01588,-0.714406288,-0.375994818
0.01589,-0.547276456,-0.486138703
0.0159,-0.347011944,-0.621722003
0.01591,-0.144240314,-0.738498252
0.01592,0.158198816,-0.756654463
0.01593,0.307678935,-0.683813281
0.01594,0.506280518,-0.595357942
0.01595,0.7403258,-0.39659614
0.01596,0.750673643,-0.0645872782
0.01597,0.765846973,0.0751559697
0.01598,0.680492005,0.331137746
0.01599,0.497573688,0.623968479
0.016,0.383121439,0.687679763
0.01601,0.116534958,0.733228724
0.01602,-0.0760412394,0.745566273
0.01603,-0.397175613,0.637128962
0.01604,-0.534431984,0.502957862
0.01605,-0.640394017,0.376109896
0.01606,-0.736592258,0.149186233
0.01607,-0.734269319,-0.171010713
0.01608,-0.603304708,-0.287021816
0.01609,-0.542100159,-0.592455428
0.0161,-0.337157166,-0.643631515
0.01611,-0.123837471,-0.74212194
0.01612,0.0513123162,-0.664666489
0.01613,0.343756774,-0.67575144
0.01614,0.495735087,-0.538851292
0.01615,0.690814479,-0.347805318
0.01616,0.769038443,-0.0680528475
0.01617,0.701683013,0.10368092
0.01618,0.744975815,0.343803631
0.01619,0.550387229,0.55529628
0.0162,0.349166591,0.681267722
0.01621,0.152209544,0.777613863
0.01622,-0.160741761,0.705187341
0.01623,-0.355564872,0.582419653
0.01624,-0.484525898,0.463303583
0.01625,-0.598164981,0.352404335
0.01626,-0.7273544,0.0753512765
0.01627,-0.703369422,-0.0552327162
0.01628,-0.714931744,-0.393739307
0.01629,-0.5791684,-0.580761259
0.0163,-0.380359779,-0.668466265
0.01631,-0.080168163,-0.751440412
0.01632,0.0623311469,-0.752846681
0.01633,0.367131926,-0.632899013
0.01634,0.501473493,-0.564271798
0.01635,0.642018539,-0.248164299
0.01636,0.776028338,-0.10217241
0.01637,0.674951224,0.138807613
0.01638,0.672962607,0.292933167
0.01639,0.447890944,0.610031296
0.0164,0.351290219,0.569704426
0.01641,0.0887494774,0.813205042
0.01642,-0.126890154,0.684989756
0.01643,-0.369946829,0.696256653
0.01644,-0.466275547,0.485640273
0.01645,-0.684989435,0.271320522
0.01646,-0.664484935,0.166379299
0.01647,-0.723130586,-0.0810235759
0.01648,-0.655731891,-0.348367613
0.01649,-0.56478558,-0.555493988
0.0165,-0.306154562,-0.639958571
0.01651,-0.0954486895,-0.679057711
0.01652,0.103398373,-0.716593959
0.01653,0.2979378,-0.636006494
0.01654,0.459195385,-0.440241728
0.01655,0.609158682,-0.301349746
0.01656,0.697381314,-0.209652569
0.01657,0.682108884,0.146347104
0.01658,0.597666196,0.231519701
0.01659,0.473011008,0.469057457
0.0166,0.291619443,0.613719278
0.01661,0.126155301,0.707991464
0.01662,-0.0967741187,0.742481752
0.01663,-0.313791499,0.673569444
0.01664,-0.472164176,0.438854253
0.01665,-0.633958499,0.29039512
0.01666,-0.772601676,0.0767995558
0.01667,-0.672511086,-0.111778736
0.01668,-0.72331149,-0.340242604
0.01669,-0.537689586,-0.498732242
0.0167,-0.402545402,-0.694292861
0.01671,-0.129787929,-0.66732909
0.01672,0.0122071898,-0.719473752
0.01673,0.339887972,-0.578008795
0.01674,0.471701055,-0.531178641
0.01675,0.677539103,-0.322813212
0.01676,0.727221098,-0.152229295
0.01677,0.637520355,0.144722558
0.01678,0.632360255,0.331538546
0.01679,0.466003351,0.44339877
0.0168,0.290150401,0.579711434
0.01681,0.129323695,0.671198075
0.01682,-0.113355212,0.672424773
0.01683,-0.348158001,0.64424625
0.01684,-0.525786888,0.437856341
0.01685,-0.586447873,0.296168661
0.01686,-0.727420796,0.09726631
0.01687,-0.687786953,-0.0647701757
0.01688,-0.635525069,-0.352637981
0.01689,-0.494567852,-0.397106982
0.0169,-0.335021131,-0.520390283
0.01691,-0.107782622,-0.700387309
0.01692,0.0640016838,-0.665270638
0.01693,0.306421052,-0.582040269
0.01694,0.466478675,-0.47460553
0.01695,0.576574083,-0.31280179
0.01696,0.67181524,-0.106211207
0.01697,0.643002389,0.139953269
0.01698,0.595245694,0.331073181
0.01699,0.454391008,0.4658158
0.017,0.352813782,0.584283072
0.01701,0.0908600619,0.694240121
0.01702,-0.1171127,0.686597631
0.01703,-0.36016152,0.587784484
0.01704,-0.44650721,0.493222125
0.01705,-0.603442958,0.40732919
0.01706,-0.593476706,0.0955693418
0.01707,-0.679810133,-0.0527172717
0.01708,-0.53400989,-0.330978219
0.01709,-0.439129359,-0.490037381
0.0171,-0.297605907,-0.618833877
0.01711,0.0284981651,-0.686173204
0.01712,0.0188856473,-0.64827212
0.01713,0.294896114,-0.568078044
0.01714,0.476100736,-0.449923556
0.01715,0.621286393,-0.298520854
0.01716,0.618535051,-0.123635007
0.01717,0.675139786,0.0345439558
0.01718,0.600903826,0.295127243
0.01719,0.476758516,0.527833586
0.0172,0.245475063,0.539600642
0.01721,0.0796958114,0.632057318
0.01722,-0.102385778,0.615215698
0.01723,-0.330296285,0.546480247
0.01724,-0.442062899,0.489270824
0.01725,-0.551925867,0.256233233
0.01726,-0.692614213,0.0622125945
0.01727,-0.662444224,-0.0667448557
0.01728,-0.581993047,-0.325441013
0.01729,-0.433798408,-0.489097243
0.0173,-0.281715833,-0.572506986
0.01731,-0.107815967,-0.61635031
0.01732,0.0686875716,-0.614766622
0.01733,0.251373601,-0.484830005
0.01734,0.447393814,-0.431507406
0.01735,0.584907972,-0.222812977
0.01736,0.589834144,-0.132413096
0.01737,0.621437008,0.0512804158
0.01738,0.52438275,0.265472716
0.01739,0.403461193,0.45152275
0.0174,0.294740844,0.584979082
0.01741,0.0767550697,0.629043615
0.01742,-0.124354143,0.55911656
0.01743,-0.285317528,0.603453194
0.01744,-0.524678608,0.482106503
0.01745,-0.589517264,0.219257376
0.01746,-0.586434118,0.0241258445
0.01747,-0.618565768,-0.0840780093
0.01748,-0.527759458,-0.278812012
0.01749,-0.465715299,-0.440423777
0.0175,-0.273203017,-0.58640997
0.01751,-0.141985314,-0.714628345
0.01752,0.114630179,-0.598145059
0.01753,0.310173835,-0.568262563
0.01754,0.35826777,-0.483076347
0.01755,0.562451307,-0.308712297
0.01756,0.625934133,-0.0652206
0.01757,0.617720624,0.0948041972
0.01758,0.573822021,0.224985891
0.01759,0.430422772,0.483411049
0.0176,0.279360467,0.547174323
0.01761,0.110164317,0.56091711
0.01762,-0.055570224,0.61989542
0.01763,-0.357508668,0.5461644
0.01764,-0.418358412,0.424423896
0.01765,-0.540686948,0.268885839
0.01766,-0.632235952,0.0962169037
0.01767,-0.661694802,-0.0800778613
0.01768,-0.475893856,-0.289975281
0.01769,-0.435859998,-0.475209963
0.0177,-0.262175823,-0.52836597
0.01771,-0.131400711,-0.599367191
0.01772,0.0905572024,-0.620150993
0.01773,0.307473091,-0.575967128
0.01774,0.482076229,-0.38653068
0.01775,0.599671643,-0.320146627
0.01776,0.592307248,-0.0869842882
0.01777,0.507015954,0.15822694
0.01778,0.517384354,0.32032917
0.01779,0.480197885,0.432017129
0.0178,0.280418822,0.575419514
0.01781,0.131087986,0.620627022
0.01782,-0.127070103,0.589745458
0.01783,-0.199303899,0.495168071
0.01784,-0.424956392,0.376958885
0.01785,-0.49604353,0.245888712
0.01786,-0.530162501,0.126193002
0.01787,-0.521635784,-0.102712225
0.01788,-0.51212683,-0.263951701
0.01789,-0.43124043,-0.463198365
0.0179,-0.22360551,-0.580555456
0.01791,-0.117525873,-0.602233605
0.01792,0.173687187,-0.581085827
0.01793,0.22579871,-0.53258509
0.01794,0.481046536,-0.47578421
0.01795,0.487555491,-0.249736612
0.01796,0.62980311,-0.10291144
0.01797,0.635035715,0.0944507885
0.01798,0.545460062,0.227156984
0.01799,0.40814453,0.428142915
0.018,0.225912755,0.501416193
0.01801,0.0973034596,0.55222971
0.01802,-0.0532316082,0.646522016
0.01803,-0.287661799,0.538224913
0.01804,-0.351003781,0.372938306
0.01805,-0.522159713,0.256179435
0.01806,-0.5524643,0.110602394
0.01807,-0.590950819,-0.12455736
0.01808,-0.582189636,-0.218041399
0.01809,-0.38075201,-0.475337255
0.0181,-0.297407529,-0.535965006
0.01811,-0.0640868394,-0.587751424
0.01812,0.105854695,-0.589078149
0.01813,0.31609944,-0.493333532
0.01814,0.383295772,-0.47468262
0.01815,0.489845148,-0.294390101
0.01816,0.605053058,-0.0897209022
0.01817,0.585118433,0.115819836
0.01818,0.498583841,0.223925404
0.01819,0.39446162,0.405592216
0.0182,0.26981638,0.462131671
0.01821,0.0533875045,0.612296902
0.01822,-0.0226432847,0.516863723
0.01823,-0.292378069,0.511303346
0.01824,-0.429950192,0.404894432
0.01825,-0.477375243,0.253748711
0.01826,-0.578368335,0.0893012495
0.01827,-0.522271301,-0.112545161
0.01828,-0.4445439,-0.288075179
0.01829,-0.38552653,-0.451954176
0.0183,-0.205123853,-0.467569697
0.01831,-0.0778721261,-0.51575299
0.01832,0.0899093618,-0.572419723
0.01833,0.286173498,-0.491394311
0.01834,0.377784318,-0.400659455
0.01835,0.511360119,-0.20656456
0.01836,0.577912556,-0.10975281
0.01837,0.553012529,0.0969828487
0.01838,0.495798526,0.300997293
0.01839,0.398821075,0.413236349
0.0184,0.243670735,0.504888328
0.01841,0.0646076626,0.542129096
0.01842,-0.0671909797,0.563171352
0.01843,-0.203676113,0.436068508
0.01844,-0.413857428,0.383257394
0.01845,-0.548317376,0.260459114
0.01846,-0.585932555,0.0888245216
0.01847,-0.603136151,-0.131402644
0.01848,-0.540643338,-0.184206076
0.01849,-0.412161233,-0.381979229
0.0185,-0.307063784,-0.466963589
0.01851,-0.116795989,-0.516340039
0.01852,0.0716082898,-0.530760406
0.01853,0.278250934,-0.502212307
0.01854,0.424921164,-0.394335122
0.01855,0.476727231,-0.194420502
0.01856,0.553869156,0.00114397617
0.01857,0.567700788,0.0684593845
0.01858,0.507151283,0.30576308
0.01859,0.400191563,0.451030768
0.0186,0.216744576,0.44108003
0.01861,0.125780301,0.581890461
0.01862,-0.121560175,0.493407694
0.01863,-0.262839436,0.475553529
0.01864,-0.406676182,0.343860245
0.01865,-0.564964033,0.208867576
0.01866,-0.563581303,0.0948084819
0.01867,-0.558698138,-0.100445853
0.01868,-0.475850493,-0.237229443
0.01869,-0.369476849,-0.382535635
0.0187,-0.250286207,-0.52702192
0.01871,-0.0896122975,-0.512146738
0.01872,0.0841520298,-0.525422721
0.01873,0.303014232,-0.481212083
0.01874,0.33231391,-0.386682555
0.01875,0.495308561,-0.268041271
0.01876,0.583725045,-0.0900448254
0.01877,0.517571496,0.130819598
0.01878,0.509356788,0.25359907
0.01879,0.362735376,0.351251986
0.0188,0.231441692,0.514939398
0.01881,0.085002929,0.476210146
0.01882,-0.0770825474,0.589980526
0.01883,-0.241467635,0.438225706
0.01884,-0.34794788,0.367458775
0.01885,-0.513552563,0.272998702
0.01886,-0.515458087,0.0182474158
0.01887,-0.463585552,-0.109927263
0.01888,-0.519346659,-0.202173233
0.01889,-0.330111666,-0.357392431
0.0189,-0.205761255,-0.48645078
0.01891,-0.138795563,-0.543718754
0.01892,0.0950312395,-0.534587821
0.01893,0.207623801,-0.489842417
0.01894,0.360002706,-0.37883281
0.01895,0.537918208,-0.228657531
0.01896,0.457353711,-0.0673176275
0.01897,0.531548275,0.050008773
0.01898,0.4257985,0.252189173
0.01899,0.391209662,0.401840302
0.019,0.269612421,0.477960716
0.01901,0.0405242376,0.588991949
0.01902,-0.137329429,0.503067857
0.01903,-0.201880168,0.460845825
0.01904,-0.267559964,0.394661585
0.01905,-0.400431545,0.205808202
0.01906,-0.516754099,0.077665751
0.01907,-0.518450997,-0.13407225
0.01908,-0.480088129,-0.232173401
0.01909,-0.346258617,-0.308851776
0.0191,-0.243801617,-0.437306968
0.01911,-0.0989614882,-0.4394576
0.01912,0.0428218568,-0.553503163
0.01913,0.277174941,-0.453041575
0.01914,0.357770591,-0.44015598
0.01915,0.410757759,-0.233315799
0.01916,0.528306419,-0.0296834867
0.01917,0.522113739,0.0933073705
0.01918,0.50090764,0.246292017
0.01919,0.367276803,0.356635885
0.0192,0.282485938,0.446731483
0.01921,0.0459805652,0.496942629
0.01922,-0.102900159,0.540903536
0.01923,-0.230821955,0.423528921
0.01924,-0.325907286,0.314669805
0.01925,-0.437765162,0.231291224
0.01926,-0.430203554,0.130660445
0.01927,-0.5282301,-0.0831616754
0.01928,-0.43796319,-0.19792859
0.01929,-0.334350221,-0.413150425
0.0193,-0.203941323,-0.456881369
0.01931,-0.11363426,-0.485785326
0.01932,0.0613321442,-0.472245358
0.01933,0.193060023,-0.416434803
0.01934,0.359807593,-0.346480541
0.01935,0.418841681,-0.189536338
0.01936,0.517204103,-0.0782175802
0.01937,0.521607983,0.0714961495
0.01938,0.468126721,0.181137125
0.01939,0.314624846,0.402128057
0.0194,0.231574095,0.41065857
0.01941,0.0683918257,0.493798214
0.01942,-0.0655645621,0.483768713
0.01943,-0.328782641,0.505061317
0.01944,-0.380104014,0.345161848
0.01945,-0.442530689,0.208321266
0.01946,-0.514562301,0.0703226199
0.01947,-0.452796511,-0.0724661579
0.01948,-0.418001036,-0.167678242
0.01949,-0.405103837,-0.343010059
0.0195,-0.251042102,-0.396207331
0.01951,-0.100414529,-0.463939229
0.01952,0.0566506068,-0.492962263
0.01953,0.277120195,-0.463795517
0.01954,0.376705461,-0.406239962
0.01955,0.436750893,-0.219891269
0.01956,0.524712833,-0.0845819011
0.01957,0.513235818,0.103777
0.01958,0.418245553,0.210418024
0.01959,0.295662568,0.346011411
0.0196,0.214852193,0.43452053
0.01961,0.123480324,0.41414143
0.01962,-0.106468194,0.508753223
0.01963,-0.260136332,0.465246606
0.01964,-0.283678975,0.44039167
0.01965,-0.407906612,0.202474567
0.01966,-0.50286852,0.0379236528
0.01967,-0.42079201,-0.0908443166
0.01968,-0.422573709,-0.220676018
0.01969,-0.428117256,-0.344169388
0.0197,-0.221512029,-0.469408974
0.01971,-0.0669402081,-0.471643904
0.01972,0.111628569,-0.419543438
0.01973,0.252812839,-0.422318051
0.01974,0.324648034,-0.349965493
0.01975,0.390126281,-0.245137931
0.01976,0.424040419,-0.13823816
0.01977,0.497978748,0.117348453
0.01978,0.448287401,0.251328875
0.01979,0.29754157,0.36018403
0.0198,0.145322906,0.409973726
0.01981,0.110328454,0.503761955
0.01982,-0.0495948037,0.422758082
0.01983,-0.242258501,0.430622614
0.01984,-0.319279007,0.352060042
0.01985,-0.429610211,0.194855296
0.01986,-0.477273527,0.0606112539
0.01987,-0.403236541,-0.106520964
0.01988,-0.434956025,-0.236688841
0.01989,-0.304400676,-0.326909916
0.0199,-0.207731985,-0.425209585
0.01991,-0.0985482602,-0.523355237
0.01992,0.0596908026,-0.436114103
0.01993,0.24313878,-0.476190697
0.01994,0.391405167,-0.36750262
0.01995,0.423451139,-0.213214992
0.01996,0.525292098,-0.0589204349
0.01997,0.467672561,0.141044691
0.01998,0.379245587,0.180384832
0.01999,0.346738268,0.33566054
0.02,0.129870163,0.405931293
0.02001,0.0484361202,0.423442801
0.02002,-0.119591778,0.551814174
0.02003,-0.272502621,0.406496965
0.02004,-0.317824283,0.27958475
0.02005,-0.350548886,0.151145071
0.02006,-0.423759343,0.110570579
0.02007,-0.454262823,-0.07627854
0.02008,-0.428364039,-0.234832747
0.02009,-0.323450363,-0.305415846
0.0201,-0.251917203,-0.403617248
0.02011,-0.146585109,-0.422314584
0.02012,0.0909425064,-0.448791811
0.02013,0.183046125,-0.395329264
0.02014,0.311820377,-0.2967139
0.02015,0.373779362,-0.188340215
0.02016,0.423936994,-0.0502058836
0.02017,0.464433227,0.103951386
0.02018,0.418934434,0.18751663
0.02019,0.330192663,0.333597391
0.0202,0.191544536,0.41728729
0.02021,0.097534374,0.459298126
0.02022,-0.0340801776,0.400155207
0.02023,-0.212876742,0.428151196
0.02024,-0.371521571,0.244018961
0.02025,-0.3581559,0.218206613
0.02026,-0.43243785,0.0889361553
0.02027,-0.423368663,-0.0597168028
0.02028,-0.371330012,-0.239927326
0.02029,-0.284727913,-0.348245753
0.0203,-0.171606073,-0.429686479
0.02031,-0.0360954319,-0.392049177
0.02032,0.0481079776,-0.396772977
0.02033,0.196020408,-0.379423268
0.02034,0.286121413,-0.339747204
0.02035,0.450405261,-0.197609902
0.02036,0.48116701,-0.0819918746
0.02037,0.445054359,0.0216110194
0.02038,0.405489142,0.177176934
0.02039,0.246304662,0.283167364
0.0204,0.198050237,0.35824447
0.02041,0.0463743154,0.397777938
0.02042,-0.110310182,0.467069214
0.02043,-0.21714002,0.334051291
0.02044,-0.259009974,0.275022683
0.02045,-0.413549472,0.124180377
0.02046,-0.419876593,0.0716503838
0.02047,-0.423719683,0.00818366754
0.02048,-0.339069078,-0.109522615
0.02049,-0.249884853,-0.318974706
0.0205,-0.16344132,-0.376334273
0.02051,-0.0674954676,-0.433981729
0.02052,0.0625636477,-0.424899659
0.02053,0.20670553,-0.385600396
0.02054,0.241637533,-0.312639961
0.02055,0.419279139,-0.211119255
0.02056,0.455919059,-0.0789137714
0.02057,0.400059692,0.0818594611
0.02058,0.328471316,0.143684736
0.02059,0.323690539,0.282852898
0.0206,0.222966279,0.412192167
0.02061,0.0508244384,0.422896974
0.02062,-0.0418343501,0.40970216
0.02063,-0.190202324,0.376071368
0.02064,-0.331947551,0.31407216
0.02065,-0.290911046,0.160659855
0.02066,-0.447858606,0.0781549457
0.02067,-0.394678931,-0.0584529298
0.02068,-0.379971461,-0.235120964
0.02069,-0.302297499,-0.215495902
0.0207,-0.210876905,-0.414685215
0.02071,-0.0938281257,-0.424530755
0.02072,0.074958378,-0.377727442
0.02073,0.221280028,-0.397752484
0.02074,0.253540261,-0.292171273
0.02075,0.407251895,-0.147774918
0.02076,0.381943915,-0.0764792243
0.02077,0.437163548,0.0462847951
0.02078,0.323692012,0.181474405
0.02079,0.338523388,0.317859965
0.0208,0.271318396,0.352507127
0.02081,0.0514044435,0.400319416
0.02082,-0.096634031,0.419092885
0.02083,-0.220925066,0.376593431
0.02084,-0.217253867,0.316612938
0.02085,-0.321610298,0.167436731
0.02086,-0.387991085,0.0783272862
0.02087,-0.434637065,-0.0650366578
0.02088,-0.350514697,-0.171639617
0.02089,-0.258508843,-0.353222694
0.0209,-0.132174009,-0.328630215
0.02091,-0.0195366762,-0.384894563
0.02092,0.0992728627,-0.384772866
0.02093,0.196707915,-0.381576063
0.02094,0.286714858,-0.293921704
0.02095,0.33144129,-0.190760126
0.02096,0.394786233,-0.00932921501
0.02097,0.362426252,0.0409469769
0.02098,0.393832703,0.19090589
0.02099,0.286610934,0.238768183
0.021,0.243056738,0.38299405
0.02101,0.126237072,0.372202456
0.02102,-0.0843408329,0.429416158
0.02103,-0.160002828,0.355271718
0.02104,-0.287027832,0.248052085
0.02105,-0.385518271,0.184581307
0.02106,-0.370860762,0.0323061483
0.02107,-0.474513622,-0.093654795
0.02108,-0.364147523,-0.216897786
0.02109,-0.32816049,-0.275692982
0.0211,-0.239437857,-0.440736645
0.02111,-0.0546479375,-0.408683869
0.02112,0.0459369264,-0.423896838
0.02113,0.189683855,-0.375827038
0.02114,0.255835468,-0.258924472
0.02115,0.346004084,-0.157762259
0.02116,0.390479352,-0.0986862597
0.02117,0.421944256,0.134336999
0.02118,0.351472724,0.153891353
0.02119,0.255358019,0.271313372
0.0212,0.162908341,0.379813149
0.02121,0.0637813619,0.433762796
0.02122,-0.0415181682,0.439000663
0.02123,-0.135669427,0.343837165
0.02124,-0.23377348,0.252230744
0.02125,-0.36576023,0.194896658
0.02126,-0.397372213,0.00354373836
0.02127,-0.442588171,-0.0999194034
0.02128,-0.335510044,-0.184687726
0.02129,-0.258144529,-0.311366427
0.0213,-0.183496578,-0.335867898
0.02131,-0.00977437336,-0.329567455
0.02132,0.0141459041,-0.352118719
0.02133,0.203849335,-0.324942638
0.02134,0.298068812,-0.24040692
0.02135,0.383272569,-0.189371426
0.02136,0.40853198,-0.0713195717
0.02137,0.391143419,0.0308818163
0.02138,0.370985194,0.235765099
0.02139,0.232472819,0.342811735
0.0214,0.166609774,0.324130118
0.02141,0.117570584,0.37206889
0.02142,-0.0770504145,0.389208138
0.02143,-0.150878439,0.334136903
0.02144,-0.252846107,0.343789734
0.02145,-0.37496084,0.152418183
0.02146,-0.347680258,0.0278391979
0.02147,-0.402789546,-0.103561686
0.02148,-0.313341227,-0.150205941
0.02149,-0.245981859,-0.274030802
0.0215,-0.173405509,-0.32160902
0.02151,-0.0200399788,-0.464443846
0.02152,0.0576656719,-0.380558762
0.02153,0.174432319,-0.310069261
0.02154,0.296661504,-0.283896276
0.02155,0.328088492,-0.132587016
0.02156,0.400288272,-0.103608437
0.02157,0.349350239,0.050208649
0.02158,0.34924257,0.229424528
0.02159,0.192846353,0.33657117
0.0216,0.164093752,0.323259756
0.02161,0.0210964007,0.330961985
0.02162,-0.0130180478,0.381529979
0.02163,-0.134745823,0.343950321
0.02164,-0.291681021,0.294912561
0.02165,-0.353653792,0.196312336
0.02166,-0.334152215,0.0238781756
0.02167,-0.354655383,-0.0993117767
0.02168,-0.330787697,-0.179941809
0.02169,-0.320313812,-0.269007195
0.0217,-0.188884834,-0.299954218
0.02171,-0.0964712928,-0.364041917
0.02172,0.0467808149,-0.320395693
0.02173,0.171788592,-0.326655036
0.02174,0.271744398,-0.240113771
0.02175,0.311731043,-0.169681534
0.02176,0.313693562,-0.0292304717
0.02177,0.369693947,0.081601425
0.02178,0.311773252,0.201049944
0.02179,0.299626069,0.240022696
0.0218,0.120265824,0.33316761
0.02181,0.0679878663,0.369887489
0.02182,-0.0707712685,0.368431696
0.02183,-0.180746941,0.30990857
0.02184,-0.289610654,0.289427084
0.02185,-0.368758346,0.140292701
0.02186,-0.398228815,0.0544071475
0.02187,-0.352234033,-0.0853234896
0.02188,-0.334681146,-0.114564963
0.02189,-0.293757317,-0.256945299
0.0219,-0.155276399,-0.255907167
0.02191,-0.0791666235,-0.372177252
0.02192,0.110205759,-0.398380673
0.02193,0.157303076,-0.307777169
0.02194,0.258335466,-0.265759953
0.02195,0.330646732,-0.101433191
0.02196,0.332198251,-0.057845022
0.02197,0.365646946,0.0538718279
0.02198,0.376463912,0.14165128
0.02199,0.265092912,0.216671302
0.022,0.203593458,0.314175662
0.02201,0.0190512688,0.344111901
0.02202,-0.0445587776,0.363128867
0.02203,-0.116711338,0.303181959
0.02204,-0.177211977,0.223158161
0.02205,-0.286651008,0.142032324
0.02206,-0.350309816,-0.0045472041
0.02207,-0.272908174,-0.0659478532
0.02208,-0.338106698,-0.113340939
0.02209,-0.268944008,-0.275248195
0.0221,-0.13257365,-0.306404232
0.02211,-0.0541242151,-0.325645416
0.02212,0.0137832959,-0.345652357
0.02213,0.190659018,-0.298977015
0.02214,0.273446858,-0.275550414
0.02215,0.270988897,-0.185798179
0.02216,0.300350609,-0.0951557528
0.02217,0.314991235,0.0560671483
0.02218,0.333611501,0.166841313
0.02219,0.256804194,0.304898992
0.0222,0.128942903,0.282347281
0.02221,0.0473153244,0.405767835
0.02222,-0.0797436716,0.312840495
0.02223,-0.115035807,0.261203572
0.02224,-0.203285486,0.292688117
0.02225,-0.287436289,0.208504577
0.02226,-0.324128909,0.0608779517
0.02227,-0.378921323,-0.058105291
0.02228,-0.353484309,-0.147305147
0.02229,-0.238560021,-0.205813504
0.0223,-0.0980553712,-0.358867958
0.02231,-0.068006204,-0.334426621
0.02232,0.063318487,-0.305946518
0.02233,0.125994252,-0.278961368
0.02234,0.236436779,-0.216021444
0.02235,0.305759288,-0.123385051
0.02236,0.31225257,-0.0517556705
0.02237,0.389659321,0.011048019
0.02238,0.300614781,0.162561395
0.02239,0.276076915,0.256296672
0.0224,0.170169813,0.288326951
0.02241,0.0207355297,0.364826521
0.02242,-0.0554304293,0.312549736
0.02243,-0.122496732,0.30824084
0.02244,-0.235296129,0.237437179
0.02245,-0.280109661,0.178079951
0.02246,-0.354934894,0.0808966191
0.02247,-0.309722874,-0.0859616466
0.02248,-0.350719273,-0.16485143
0.02249,-0.263582494,-0.250378278
0.0225,-0.197819787,-0.328273198
0.02251,-0.0767591302,-0.353209326
0.02252,0.0826045741,-0.315454911
0.02253,0.182400239,-0.347733615
0.02254,0.247068574,-0.209796461
0.02255,0.293004879,-0.170237664
0.02256,0.322569533,-0.0428945052
0.02257,0.372504428,0.0208575485
0.02258,0.330090344,0.179210973
0.02259,0.233242771,0.254650134
0.0226,0.0969852982,0.314512833
0.02261,0.0449888453,0.340238961
0.02262,-0.0421169453,0.35853638
0.02263,-0.208158358,0.323373321
0.02264,-0.2308897,0.309658911
0.02265,-0.274504771,0.167471027
0.02266,-0.288270084,0.0596058335
0.02267,-0.313335956,-0.00620834926
0.02268,-0.310225608,-0.1629533
0.02269,-0.158611742,-0.188605395
0.0227,-0.157068692,-0.258381898
